text,label,label_name,label_cn
再次，这种不公正的对待激起了我内心所有的怒火，说出来心里好受多了。,3,anger,愤怒
那时候，每次想起来，心里都像压了一块石头。,0,sadness,悲伤
不经意间，这种巧合也太不可思议了，真是世界太小。,5,surprise,惊讶
又一个人坐在窗边，望着窗外发呆。,0,sadness,悲伤
鼓起勇气，被人恶意威胁，我不会屈服的，不知道这算不算正常。,3,anger,愤怒
真的好今天是个难过的日子，什么都做不下去。,0,sadness,悲伤
突然被邀请去做评委，感觉整个人都不好了。,5,surprise,惊讶
下班路上，半夜听到有东西在窗户上爬的声音。,4,fear,恐惧
这件事发展得太快了，让我措手不及，久久无法平静。,5,surprise,惊讶
被人白嫖了劳动成果，凭什么，说出来心里好受多了。,3,anger,愤怒
这种愉悦感让我忘记了所有烦恼。,1,joy,快乐
不知道为什么，又一个人坐在窗边，望着窗外发呆，真是百感交集。,0,sadness,悲伤
傍晚，被陌生人善意对待，心里暖暖的。,1,joy,快乐
今天的咖啡格外香，人生美满，不吐不快。,1,joy,快乐
刚才，你为我改变了很多，我都看在眼里。,2,love,爱
突然，心里有个地方，已经结了一块冰，化不开。,0,sadness,悲伤
走在墓地旁边，浑身起鸡皮疙瘩，也许这就是生活吧。,4,fear,恐惧
出乎所有人的意料，简直太神奇了，希望一切都会好起来。,5,surprise,惊讶
突然，今天是个难过的日子，什么都做不下去。,0,sadness,悲伤
不知道为什么，失眠的夜里，思绪总是飘向那些遗憾。,0,sadness,悲伤
一大早，这个惊喜来得太突然，我不知道怎么表达，希望一切都会好起来。,5,surprise,惊讶
方才，没想到他竟然是传说中的人物。,5,surprise,惊讶
看着窗外时，收到了意外的惊喜，开心极了。,1,joy,快乐
室友半夜打游戏吵得我睡不着，说了还不听，也许这就是生活吧。,3,anger,愤怒
看着窗外时，看到孩子取得了好成绩，比自己成功还高兴。,1,joy,快乐
我愿意为你做任何事，因为我爱你，好希望有人能理解我。,2,love,爱
上周，没想到他竟然是宇航员，也许这就是生活吧。,5,surprise,惊讶
最近，没想到她竟然会弹钢琴，想找个人说说话。,5,surprise,惊讶
昨天，被推卸责任，当了替罪羊，我怒了。,3,anger,愤怒
前几天，考试成绩要公布了，心都提到嗓子眼了，希望自己能快点好起来。,4,fear,恐惧
被人无故欺负，我要反击回去。,3,anger,愤怒
邻居装修噪音大到崩溃，说了也没用，真是百感交集。,3,anger,愤怒
今天运气超好，每件事都顺顺利利，希望一切都会好起来。,1,joy,快乐
简直无法理解这种行为，太令人气愤了，好希望有人能理解我。,3,anger,愤怒
夜里，手机被人偷了，气得发抖，真的不知道该怎么办。,3,anger,愤怒
没想到她竟然是冠军，感觉需要好好消化一下。,5,surprise,惊讶
那时候，没想到会是这个人，这个结局，太震惊了。,5,surprise,惊讶
面对那种威胁，我的本能是逃跑，却跑不掉，希望一切都会好起来。,4,fear,恐惧
今天的一切都让我感到快乐。,1,joy,快乐
久违的同学聚会，聊了好多开心的事，说出来心里好受多了。,1,joy,快乐
那件事让我至今还心有余悸。,4,fear,恐惧
此刻，室友半夜打游戏吵得我睡不着，说了还不听，没想到会这样。,3,anger,愤怒
此刻，有些话烂在肚子里，也不会说出口。,0,sadness,悲伤
被人恶意威胁，我绝对不会妥协，真的不知道该怎么办。,3,anger,愤怒
回过神来，家人团聚的时刻，是我最珍惜的。,2,love,爱
一大早，弟弟给我发了一条很长的生日祝福，感觉整个人都不好了。,2,love,爱
突然，你记得我喜欢吃什么，每次都会给我带。,2,love,爱
今天我特别开心，想把这份开心分享出去。,1,joy,快乐
看着窗外时，这种行为严重伤害了我，我不会原谅的，这种感觉太强烈了。,3,anger,愤怒
这一幕实在太出人意料，连我都愣住了，不得不说出来。,5,surprise,惊讶
不经意间，感觉自己完全被恐惧所支配，无处遁逃。,4,fear,恐惧
突然，没想到她竟然是改变历史的人，不知道这算不算正常。,5,surprise,惊讶
看着窗外时，这个消息来得太突然，我完全没有心理准备。,5,surprise,惊讶
那天，老同学突然联系我，聊起了以前的事。,2,love,爱
那天，被现实打败了，不想再挣扎了。,0,sadness,悲伤
我确实愿意把生命中最美好的时光都和你分享。,2,love,爱
突然被通知可以分房，不知道这算不算正常。,5,surprise,惊讶
看着窗外时，我愿意把生命中最美好的时光都和你分享，不知道这算不算正常。,2,love,爱
突然，又是失眠的一天，脑子里全是乱的，不知道这种感觉什么时候会过去。,0,sadness,悲伤
简直半夜听到有窗户被风吹开的声音。,4,fear,恐惧
我宁愿什么都不记得，这样会好受一点，这种感觉太强烈了。,0,sadness,悲伤
感到有什么不好的事情要发生，我很不安。,4,fear,恐惧
今天我特别开心，想把这份快乐分享出去，希望自己能快点好起来。,1,joy,快乐
不经意间，欢乐的时光总是过得太快，但留下的幸福很真实。,1,joy,快乐
你在我耳边说的每一句话都是温暖的。,2,love,爱
此刻，终于把一直想学的乐器学会了，好希望有人能理解我。,1,joy,快乐
终于盼到了这一天，激动得不知道怎么表达，久久无法平静。,1,joy,快乐
再次，你说想和我一起看日出日落，真是百感交集。,2,love,爱
上周，突然被通知可以免试。,5,surprise,惊讶
这几天，发现自己的人生翻开了新篇章，但又无能为力。,5,surprise,惊讶
第一次看到大海，比想象中还要美，不知道这种感觉什么时候会过去。,1,joy,快乐
不管多远，我都愿意奔赴你！,2,love,爱
这件事让我真的感到无比的气愤和委屈。,3,anger,愤怒
不经意间，发工资了，先吃顿好的犒劳自己。,1,joy,快乐
回想起来，你的眼神让我觉得，我是这世界上最幸运的人。,2,love,爱
最近，这个惊喜来得太突然，我不知道怎么表达。,5,surprise,惊讶
那天，我从来没有这么生气过，真的火了，说出来心里好受多了。,3,anger,愤怒
不得不说，最近总有一种不祥的预感，让我很不安。,4,fear,恐惧
回过神来，我感到强烈的愤慨，这种事不应该发生，感觉需要好好消化一下。,3,anger,愤怒
有些话烂在肚子里，也不会说出口。,0,sadness,悲伤
那时候，无论我怎么努力，那段伤痕都无法愈合。,0,sadness,悲伤
深夜，在街角偶遇了好久没见的朋友。,1,joy,快乐
忍不住，连笑一笑都变得那么困难。,0,sadness,悲伤
那天，被人嘲笑了努力，气到说不出话，这种感觉太强烈了。,3,anger,愤怒
傍晚，打开邮箱发现被梦校录取了。,5,surprise,惊讶
回想起来，爱你这件事，我从来没有后悔过，不知道这算不算正常。,2,love,爱
昨天，所有的委屈在那一瞬间爆发了。,0,sadness,悲伤
刚才，你记得我喜欢吃什么，每次都会给我带。,2,love,爱
害怕到头发都要竖起来了，不吐不快。,4,fear,恐惧
昨天，今天的小确幸好多，感谢生活，没想到会这样。,1,joy,快乐
又失去了一个重要的人，心底好空。,0,sadness,悲伤
这个人竟然会做出这种事，让我真的好大为惊讶。,5,surprise,惊讶
那天，这种结果太出人意料了，我目瞪口呆，不吐不快。,5,surprise,惊讶
笑容背后藏着多少心酸，只有自己知道，大概就是这个感受。,0,sadness,悲伤
被人恶意针对，我要反击。,3,anger,愤怒
实在分离的那一幕在脑海中反复播放。,0,sadness,悲伤
忍不住，半夜听到婴儿哭声，但是隔壁没人住，想找个人说说话。,4,fear,恐惧
忍不住，你的温柔，是我这辈子最难忘的礼物。,2,love,爱
再次，没想到他竟然是教授，久久无法平静。,5,surprise,惊讶
突然，你是我一直想守护的人，希望一切都会好起来。,2,love,爱
这几天，不想让别人看见我哭，只能独自承受。,0,sadness,悲伤
被忽视的感觉，比被骂还难受，不吐不快。,0,sadness,悲伤
的确假的？这件事让我太震惊了。,5,surprise,惊讶
再次，你说想和我一起养一只猫，不知道这种感觉什么时候会过去。,2,love,爱
真的脸上止不住地笑，今天太开心了。,1,joy,快乐
看着窗外时，突然被通知可以改变世界。,5,surprise,惊讶
孤独感像潮水一样把我确实淹没。,0,sadness,悲伤
打开包裹发现商家多发了一件，不吐不快。,5,surprise,惊讶
被人无故开除，我要维权，真是百感交集。,3,anger,愤怒
半夜听到有东西在挠门的声音，真的不知道该怎么办。,4,fear,恐惧
那一瞬间，半夜听到有东西在地板下爬的声音。,4,fear,恐惧
想了很久之后，我愿意把生命中最美好的时光都和你分享。,2,love,爱
再次，被商家虚假宣传骗了，必须投诉。,3,anger,愤怒
不经意间，有你在，再难的事我都愿意去尝试，这辈子忘不了这一幕。,2,love,爱
被人在朋友圈阴阳怪气，真的很火大，希望一切都会好起来。,3,anger,愤怒
这几天，走在路上突然有人从高处掉东西下来，这种感觉太强烈了。,4,fear,恐惧
不想让任何人看到我的脆弱，没想到会这样。,0,sadness,悲伤
突然，这种行为简直是对我的侮辱。,3,anger,愤怒
被人欺骗了感情，太可恨了，就是这样，没什么。,3,anger,愤怒
悲伤像雾一样弥漫在我心里散不去，这辈子忘不了这一幕。,0,sadness,悲伤
清晨，被人恶意针对，我要反击，不吐不快。,3,anger,愤怒
那一瞬间，那一刻，我感受到了前所未有的恐惧，希望一切都会好起来。,4,fear,恐惧
简直今天运气真好，连续遇到绿灯。,1,joy,快乐
深夜，被商家虚假宣传骗了，必须投诉。,3,anger,愤怒
突然，今天的穿搭被好多人夸好看。,1,joy,快乐
前几天，那个画面一闪而过，但恐惧感久久不散。,4,fear,恐惧
为什么越长大越不高兴。,0,sadness,悲伤
当时的感受只有两个字：震惊，大概就是这个感受。,5,surprise,惊讶
午后，失眠的夜里，思绪总是飘向那些遗憾，真的不知道该怎么办。,0,sadness,悲伤
今天收获满满，心情格外好，也许这就是生活吧。,1,joy,快乐
无论我怎么努力，那段伤痕都无法愈合，只能默默承受。,0,sadness,悲伤
发现自己的建议被领导采纳了，就是这样，没什么。,5,surprise,惊讶
回过神来，今天发生的事让我三观尽毁，气得想骂人，就是这样，没什么。,3,anger,愤怒
那一瞬间，被人怠慢了，这种态度让人火大。,3,anger,愤怒
最怕失去，失去的恐惧压得我喘不过气。,4,fear,恐惧
夜里，曾经以为的永远，原来是有保质期的。,0,sadness,悲伤
午后，你为我学了很多我不懂的东西，久久无法平静。,2,love,爱
傍晚，这件事颠覆了我的认知，让我惊讶不已，没想到会这样。,5,surprise,惊讶
你说想和我一起看日出日落。,2,love,爱
看着窗外时，最后那一次分别，我没能好好说再见。,0,sadness,悲伤
第一次坐飞机，看到云层上面的天空太震撼了，不知道这算不算正常。,1,joy,快乐
最怕失去，失去的恐惧压得我喘不过气，就是这样，没什么。,4,fear,恐惧
此刻，再也回不到从前的日子，真的好难过，心里七上八下的。,0,sadness,悲伤
原来有些人确实只能陪你走一段路。,0,sadness,悲伤
被现实打败了，不想再挣扎了，感觉整个人都不好了。,0,sadness,悲伤
突然，喜欢今天，喜欢现在这种状态。,1,joy,快乐
我的呼吸越来越急促，害怕笼罩着我。,4,fear,恐惧
爱你，不需要理由，就是这么简单，但又无能为力。,2,love,爱
忍不住，不想再期待什么了，因为每次都会失望。,0,sadness,悲伤
阳光打在脸上，暖暖的，心里也是，大概就是这个感受。,1,joy,快乐
这个人竟然会做出这种事，让我大为诧异。,5,surprise,惊讶
今天收到了一个意外的好消息，说出来心里好受多了。,1,joy,快乐
被人无故排斥，我确实真的很委屈。,3,anger,愤怒
回过神来，没想到会是这个人，这个结局，太震惊了。,5,surprise,惊讶
方才，发工资了，先吃顿好的犒劳自己。,1,joy,快乐
